SampleN,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S
D2_1_6,28.35613042,0.910761936,837.0589494,9683.859975,4398.984458,36523.59901,4.488124189,811.0925085,37.36272297,36.03517718,531.733897,25084.48138,9.815891762,25.669167,25.82170843,39.28000299,5.657098726,2.445193752,11.29393847,24.89686265,57.12096658,9.014726603,2.833353022,1.913250292,0.606548589,0.124822092,4.32761966,0.708542034,3.283663806,95.40817867,17.67601362,35.87637825,4.112863777,15.32495356,2.966860863,0.586269409,3.059665815,0.362293951,1.733329097,0.314091852,0.79828001,0.643235738,0.080128327,11.64740526,4.562019104
D2_1_7,30.72724293,1.137513393,747.6978744,9905.988166,4514.657101,37100.59359,4.846224689,849.7542708,39.60061381,38.4160144,566.0704526,26381.46215,10.48540233,27.37820611,26.9196303,41.00070363,6.030720568,2.46296877,12.0629836,27.02636272,59.60778755,9.561499028,3.467615372,2.072864779,0.596252963,0.155986061,4.531438095,0.743356628,3.541481796,103.5097542,19.21711551,39.55502852,4.521047745,16.88721015,3.242032344,0.628816402,3.374516328,0.396691956,1.889929776,0.330755326,0.879290686,0.697778568,0.103026335,14.69089386,5.449906668
D2_1_8,19.34811445,0.686902395,663.3302977999999,6355.026042,3024.895344,23380.98405,3.002034453,525.4193754,24.60873889,23.96718608,357.2275277,16559.02825,6.576620486,17.50156184,24.19135616,36.98436201,3.847220854,1.502481049,7.464733562,16.39695504,37.8501064,6.023403217,1.37785235,1.2570496,0.370798358,0.123299029,3.651434097,0.430944027,2.053817956,66.20886762,11.74307114,23.84570589,2.749370612,10.26059368,2.007203932,0.373920932,1.977540597,0.235599011,1.143286538,0.198943424,0.523990487,0.420484555,0.03108491,8.10553112,2.823279173
D2_1_9,18.01261786,0.520476643,636.6049715,6137.535845,2806.048615,22575.40735,2.857260288,508.2216172,23.62096547,22.36266853,335.5777279,15673.80396,6.126828336,16.34741872,20.65812523,28.80995043,3.616693464,1.362274385,7.303147644,15.50057857,37.31915734,5.746417859,1.130681867,1.096435593,0.32277805,0.102978765,3.401061116,0.395477887,1.93760934,62.75316716,10.85157769,22.06170223,2.537654096,9.395319163,1.877753297,0.349782082,1.88628172,0.227072511,1.063657078,0.185565981,0.496549357,0.381467523,0.025391442,7.599978708,2.591195243
D2_1_10,21.48037743,0.726142913,784.8016332,6974.276909,3367.417959,25814.39022,3.364040939,560.4521483,27.49682803,26.17418505,395.7197939,17836.12487,7.240765794,19.46011009,24.59958096,41.45973353,4.236577542,1.545017766,8.133537334,18.32058162,42.94872074,6.417194368,1.543616642,1.377385457,0.40724754,0.132535811,3.714532161,0.472205402,2.236911623,72.03172977,12.65103158,25.79106189,2.898406996,10.78675052,2.058293523,0.39995752,2.084667917,0.251047423,1.196142949,0.218287331,0.555341155,0.430581366,0.035929541,9.225829352,2.781120827
D2_1_11,22.88000808,0.706727552,797.8950264,7794.869122,3542.556969,28100.43218,3.713143328,647.2308177,30.03116138,29.38912029,420.0427726,19786.40238,7.781944533,20.70958246,23.27463848,34.96824228,4.606683887,1.64189146,9.007784173,19.76038327,46.5721275,7.209129572,1.723216233,1.240902452,0.393557265,0.134131777,4.353902394,0.515647766,2.419849442,76.50423575,13.34323666,27.13368198,3.085606791,11.48862113,2.239289132,0.430060627,2.284773987,0.272154481,1.281266583,0.233386438,0.615352568,0.483703187,0.039082111,9.635361899,3.209909014
D2_1_12,17.51515475,0.586798631,640.6073259,5803.85909,2722.566792,21179.7865,2.811148997,488.8079713,23.07295501,22.34063139,328.2592546,15551.22697,6.257973111,16.10616577,18.24061123,28.30287607,3.541201544,1.26208097,6.952920908,15.73523417,35.56674605,5.75141626,1.349441493,1.081939437,0.340933597,0.116860583,3.448058119,0.411909857,1.987138342,62.38391966,11.2380905,23.0864175,2.600622334,9.619021889,1.840706564,0.357362787,1.913697816,0.227281577,1.091906574,0.196994539,0.515492155,0.409496508,0.030460757,7.93061986,2.961840638
D2_1_13,21.16736654,0.659267391,598.2169747,6812.704227,3105.208272,25313.80295,3.267356481,576.434256,27.65929664,26.86398502,390.6655843,18555.28456,7.426544609,19.5921432,22.1119616,33.94230856,4.246451243,1.450344999,8.386700795,18.76159961,43.75672371,7.00490293,1.966777873,1.235633092,0.4061773,0.141638959,4.263103314,0.5441352,2.430054057,78.38890121,13.75498457,28.70384345,3.225021947,11.985023,2.336683373,0.458232032,2.387672329,0.294553914,1.387007193,0.243034036,0.645538929,0.516500517,0.050474551,10.699322,3.713408771
D2_1_14,19.94294429,0.692341311,749.8345134,6386.613136,2946.371957,24043.60563,3.096069196,556.6383273,26.23316858,25.17356833,374.5318412,17492.31097,7.088180276,18.49698838,22.56947905,38.39414329,3.955718463,1.348854802,8.226912936,17.90908574,42.34564018,6.533481471,2.237107925,1.219838652,0.394568411,0.151834435,3.885907615,0.516978994,2.337169821,74.94489828,12.92382206,26.42676521,2.973135415,11.11698317,2.173451446,0.421126678,2.211604854,0.263468272,1.286781515,0.227876452,0.597833787,0.471585623,0.054869323,9.73807332,3.443647444
D2_1_15,17.01665228,0.48976566,503.3190874,5512.305112,2586.270617,20342.26512,2.718904002,465.7051525,22.38439213,21.24166488,314.7101546,14828.58062,5.886561609,15.37603798,17.68769409,26.28489384,3.473903162,1.139124279,6.918274712,15.10402685,34.71493169,5.47349509,1.012415448,0.884006403,0.301385932,0.108317182,3.231210938,0.402069571,1.899837526,61.38287186,10.75137619,21.93502145,2.465169819,9.266742429,1.780508876,0.338692651,1.779287799,0.215676088,1.046985272,0.184792725,0.48436374,0.38043648,0.023750737,7.466959129,2.579831953
D2_2_1,16.68772427,0.600146189,693.6637576,6304.152503,2313.026031,27888.33652,2.753076827,467.3102028,22.68714965,20.00165387,318.0636664,15590.81468,6.266914366,16.10875853,17.30944096,34.85323309,3.670933748,1.399291819,7.344731149,16.10801077,47.77033278,6.158621797,1.707979396,1.155679355,0.469117854,0.121472041,3.809459327,0.468817965,2.337735295,74.10280107,12.06407582,24.4103705,2.898081399,10.89622152,2.157323142,0.412406336,2.126948026,0.271625702,1.288118936,0.230009618,0.591861977,0.487105364,0.046191854,9.484385292,3.557060876
D2_2_2,17.14127978,0.584832353,522.5600615999999,6330.746222,2436.580424,29432.3757,2.862725712,480.6559636,23.49877104,26.3062534,330.5754726,16231.89779,6.520517948,16.11366615,16.83128725,27.77123761,3.786484851,1.458802393,7.392433982,16.29211223,47.42683522,6.351882591,2.099198819,1.097853696,0.407182139,0.091167169,3.774078657,0.507633414,2.376116409,74.8984612,12.97738152,26.5868296,3.097220907,11.67490529,2.278588256,0.426960977,2.233299162,0.277463015,1.347704935,0.238934817,0.605936644,0.484148456,0.056796476,8.722577415,4.19409066
D2_2_3,17.51893283,0.580032278,722.4768577,6999.379472,2742.89633,31147.5445,3.206389573,526.8552444,25.59997515,23.37912442,354.2324462,17444.57037,6.965721895,17.71604799,18.05895596,38.05086253,4.167170863,1.534920175,8.026352726,17.62907829,51.63072401,6.844956586,1.976416982,1.186382129,0.448649011,0.124329571,4.009120511,0.467479075,2.494510852,80.24136026,13.64280107,27.48082482,3.191500751,11.97554855,2.362494864,0.454585974,2.35951691,0.28704671,1.410133113,0.251658882,0.649571857,0.530462229,0.049284946,9.70807731,4.136727347
D2_2_4,16.61306762,0.62291012,713.3106636,6917.951036,2545.81136,30994.77554,2.94911593,491.9627246,24.12068591,21.7060993,344.2818821,16519.78532,6.687908732,17.49077693,18.30597479,40.96480752,4.014473828,1.373664963,7.677709104,16.95667999,53.27156446,6.522559971,1.673926683,1.018551958,0.353717673,0.137735721,3.859838348,0.44013009,2.375590943,79.0942423,13.05229297,26.2505275,3.010079111,11.28746671,2.246787991,0.438646016,2.251477176,0.273234946,1.326980809,0.235360832,0.606805267,0.488980881,0.033436051,9.576090748,3.467084414
D2_2_5,18.6095854,0.68888773,473.9642225,7140.716624,2800.103262,31083.23085,3.180409565,527.6318009,25.98593068,23.01882512,367.5229178,17814.59117,7.137010051,17.83787701,18.34581346,37.19597794,4.237389873,1.541593376,8.107113798,18.50698394,51.26535032,6.989378729,1.818576216,1.23247404,0.401838189,0.134983415,4.121465496,0.500172381,2.619878858,80.68566463,13.57924041,27.7605251,3.255600571,12.21791161,2.389809673,0.459075692,2.367860659,0.29782437,1.445389409,0.254789342,0.653206702,0.542144732,0.04571656,10.08825726,3.831765592
D2_2_6,18.31213698,0.654847325,560.1616116,7266.722205,2735.860248,31547.60362,3.18119331,525.8754343,26.08134786,22.87123808,364.1776339,18014.37878,7.217569045,18.34583765,19.22751182,35.81254167,4.340178171,1.605374158,8.370337845,18.3479061,53.47465933,7.054697735,1.64174191,1.20733795,0.367239159,0.134892222,4.25951052,0.49451656,2.578166285,83.21950297,14.16961125,28.88161324,3.327351535,12.5201124,2.454453434,0.466697108,2.423242695,0.297453021,1.472758692,0.258353939,0.691962641,0.536395641,0.038122773,10.14763778,4.216364087
D2_2_7,20.29785883,0.695239717,642.6135675,7898.727471,3090.263879,34568.21083,3.533990889,595.4722923,28.67692465,25.77093889,399.0439401,19689.14727,7.840911014,19.84662423,19.19800246,33.17818091,4.71383614,1.74771539,9.040574885,20.73849743,58.14151982,7.736786928,2.706215594,1.420941407,0.396503405,0.127492506,4.632869884,0.576508354,2.862632464,91.8117948,15.72377173,31.81824205,3.674954092,13.88947066,2.741188623,0.536045882,2.698440899,0.328304537,1.629703458,0.285280729,0.754903147,0.609534686,0.076853204,11.35953388,4.539408295
D2_2_8,16.92608822,0.56905281,553.3246077,6660.135035,2517.067091,29180.70606,2.890760538,463.9432518,23.52791277,21.86052476,338.8416527,16314.99913,6.655881733,17.40951583,16.97937678,30.83621484,3.857171731,1.408754616,7.419461973,16.60917798,49.35223744,6.42546933,1.799345738,1.081698301,0.305097875,0.140524192,3.786100087,0.491302518,2.36296721,77.10601242,12.66530229,25.54899657,2.957309116,11.04372861,2.218302334,0.42660516,2.198079533,0.268606103,1.32135621,0.233595692,0.602184069,0.502510974,0.053522614,9.529759757,3.63823073
D2_2_9,18.8914736,0.612916001,860.6859887,7502.622229,2950.456524,33094.91756,3.341674469,515.8702115,26.49991996,25.40447056,389.5411767,18578.47886,7.564266341,18.97261175,22.6270065,52.88063628,4.447350882,1.593006347,8.645005092,19.27298845,55.16710782,7.307784383,2.276142284,1.23136473,0.392320597,0.174260983,4.084430123,0.570207352,2.699107096,92.1969793,14.1968831,28.85375152,3.361850367,12.55687157,2.501005589,0.479667346,2.477911486,0.303387955,1.49099291,0.26521101,0.70335887,0.572966047,0.068936703,12.02991889,4.014169287
D2_2_10,16.45892763,0.500489885,547.4578527,6484.675389,2445.413914,28315.94496,2.788890161,471.3041251,22.96736152,21.01451869,325.9968664,15846.94906,6.33885828,16.0911768,16.8356009,39.23590532,3.82874826,1.364088413,7.308301657,16.26269386,47.69797868,6.29385659,1.498241761,1.062562532,0.298337327,0.11851645,3.448368119,0.453407078,2.250788714,73.81972501,12.68755859,25.76840103,2.950941881,11.08130726,2.184140852,0.412980697,2.160058516,0.262083999,1.288799393,0.228260934,0.608986289,0.488203822,0.042405212,9.344059674,3.628783039
D2_2_11,18.51084815,0.596943858,628.7982855,7125.715938,2717.258879,30397.90092,3.086764568,498.4599675,25.46744218,23.51694767,367.3961909,17653.35222,7.191733027,18.33904892,19.38173693,46.5503766,4.217117566,1.507393054,7.978044016,18.39575417,50.45838421,6.945370153,2.412421371,1.170983751,0.344135589,0.136346635,3.990920437,0.524420483,2.587037787,83.38693836,13.19539303,26.63719378,3.092045074,11.7399287,2.296016276,0.457167867,2.29804679,0.287205159,1.394926161,0.252005032,0.651510392,0.522480626,0.053776943,10.76366764,3.793544326
D2_2_12,16.84376064,0.547699401,643.348306,6854.17242,2624.438694,29995.76808,2.963623685,499.7514078,24.45459676,21.45572993,346.0258065,16784.52857,6.819536244,17.18956772,18.71055019,33.81708377,3.975131425,1.441712885,7.671991756,17.44080547,50.85862628,6.619069174,1.784737004,1.156991889,0.319082171,0.106278743,4.06659021,0.498710786,2.453894946,77.3489206,13.17348511,27.05647356,3.111177166,11.71482548,2.30962639,0.444091737,2.270281886,0.279875757,1.378076673,0.245104344,0.639655108,0.51972765,0.045820613,9.886017675,3.884320754
D2_2_13,15.69909121,0.56147664,561.1035612,6034.809395,2394.705803,26076.12805,2.64947378,429.5033197,21.92949099,19.78525298,312.8612125,15058.37502,6.118918179,15.78007235,16.49322377,35.01949098,3.590741028,1.289385625,7.051732529,15.72639101,43.67704049,5.977470707,1.629522572,1.026299266,0.268560524,0.118434283,3.597392878,0.448507644,2.193872408,71.77125509,11.38229847,23.0331397,2.694117315,10.22303225,2.003943568,0.395380634,2.018933901,0.24555128,1.20432599,0.215292467,0.562507361,0.461460207,0.046819392,9.179726576,3.191539329
D2_2_15,16.20669038,0.576132714,606.0080534,6416.04319,2575.094504,26905.30414,2.897503656,473.1945519,23.63403278,21.52938843,335.8570566,16197.88635,6.564277926,16.92583956,17.41206647,37.24172312,3.828111194,1.387715234,7.393155351,17.01052231,44.91823357,6.440956196,1.919251141,1.128686557,0.308803347,0.14458623,3.845816713,0.521754845,2.372172147,76.55663147,12.48521407,25.41694141,2.916245534,11.02425826,2.23068615,0.427680032,2.166177511,0.270079892,1.326127062,0.239045135,0.626951601,0.494309523,0.057088118,9.931353084,3.673153521
D2_3_1,20.56755442,0.71459376,520.221252,8545.565145,3106.378426,33443.13547,3.710154433,629.6615001,30.9352934,28.64754923,410.4360403,21284.23313,8.222610334,21.40307626,18.61712902,31.67313946,4.906441011,1.822981036,9.472652047,19.6974524,60.80321727,8.614063292,2.241904468,1.601364477,0.404422336,0.20324733,7.21803297,0.679347667,2.854714038,88.50632592,18.15581251,37.02535402,4.260717618,15.95902487,3.083697137,0.581183055,3.064947827,0.371211284,1.808024256,0.317134064,0.850764459,0.675570671,0.075925179,14.20948346,5.020912883
D2_3_2,19.54026037,0.729472362,470.0792151,8345.678438,3159.478795,32703.41891,3.535097923,629.6459941,31.09066042,27.39106179,408.2743097,21166.26723,8.053505574,21.02095032,17.61137919,29.79872685,4.970429532,1.810331873,9.536926702,19.45719778,59.45013527,8.409802237,2.283961805,1.429766118,0.436046362,0.141156791,7.056558534,0.645828057,2.828527002,88.12716081,18.3622822,37.08689689,4.214958403,15.77537345,3.016741901,0.570628942,2.995648523,0.360019025,1.737768012,0.312338976,0.811877942,0.657511876,0.069194242,12.16957542,5.286780695
D2_3_3,21.08500129,0.708937408,498.2092566,9009.70646,3362.697128,34703.29012,3.885821843,664.2124139,32.67933881,29.35209991,432.4479539,22401.34514,8.544204307,22.17066914,18.40811587,30.40533208,5.158736643,1.940305027,10.71997042,20.65100916,61.45684292,9.008041454,1.97387825,1.425184109,0.420260452,0.128832489,7.404502701,0.642750921,2.898867497,89.7703526,19.10033314,38.82376034,4.465472151,16.60092561,3.162488082,0.583766161,3.119854097,0.383025986,1.853892409,0.332214076,0.878490053,0.700916772,0.058019726,12.89664576,5.464984111
D2_3_5,22.22956689,0.879290572,516.8313575,9318.799164,3466.275794,35432.70672,3.986093558,694.4253165,34.29447475,30.354547,446.9488133,23338.281,8.960965667,22.72703706,18.98914846,32.01091029,5.472961278,2.012503501,10.65473045,21.87390662,64.49585025,9.403197271,2.310638459,1.486409743,0.433877175,0.129149642,7.507104737,0.697606315,3.111402627,95.6628116,20.14218198,40.53682456,4.625879696,17.55837147,3.432014031,0.631490264,3.360256911,0.408948772,2.005134038,0.349162848,0.888675973,0.72013295,0.065595337,13.33318545,5.83076087
D2_3_6,19.9184902,0.740770838,447.2269691,8252.958782,3030.993356,30832.88401,3.566155444,615.066589,30.34558101,28.1716441,404.7529221,20807.49921,8.001360285,21.16013762,17.78018954,28.55174035,4.827700047,1.774970957,9.417450831,19.64459781,55.95182885,7.962351453,2.412528223,1.412512677,0.35234263,0.123508764,6.673360109,0.628481669,2.844368471,84.12823855,17.06856535,34.76771552,4.006811538,14.99731622,2.938164999,0.542035694,2.827893095,0.344575218,1.682621916,0.296502311,0.7937895,0.64821232,0.076015061,11.97853919,4.927598643
D2_3_7,19.98636304,0.703697053,558.7911326999999,8317.605882,3022.707936,30868.85035,3.438883672,594.5209652,30.29210624,27.11253862,402.5868516,20662.63241,7.947059683,20.57179629,18.00202912,28.89505871,4.732709692,1.847825637,9.803674973,19.11815907,57.11666188,8.33275258,2.892415072,1.382229738,0.364001985,0.132400829,6.722138427,0.687025088,2.789278786,85.67842782,18.29596229,37.45775471,4.283181905,16.01375509,3.132777818,0.558570611,3.068229946,0.367951457,1.777836848,0.315790373,0.822240435,0.646562754,0.087957844,12.1540303,5.652868954
D2_3_8,21.39230678,0.73377119,608.3386209,9112.890012,3368.999479,34754.01605,3.781435379,660.7671202,33.31541904,29.3885367,440.8096282,22718.4559,8.714061392,22.29105726,18.91963777,31.19129793,5.198772421,2.01728063,10.50516124,21.20845219,64.8730301,9.281736051,2.252813477,1.351814161,0.40519329,0.149984616,7.441083787,0.696050305,3.001366137,93.79637536,19.61659623,40.07819623,4.601441547,17.26134258,3.326930548,0.616744301,3.242528263,0.397008695,1.912296422,0.344996289,0.890722705,0.717028902,0.070822111,13.07697505,5.293610192
D2_3_9,21.52904017,0.81540611,494.6400558,9060.950786,3422.795514,33644.75869,3.876625312,658.9253298,33.25547694,29.98059039,437.7519588,22730.51195,8.815682826,22.77756016,19.09790074,31.6524981,5.333031417,1.978840398,10.2556197,21.14802421,61.01782147,9.123178638,2.353529469,1.42395781,0.405808688,0.141077174,7.309854651,0.67645297,2.980239759,93.66818914,20.43675332,41.54004026,4.724686263,17.63953296,3.45023497,0.627166542,3.364305613,0.401079706,1.912906968,0.344269244,0.878542433,0.719919114,0.075610271,13.37962893,6.003602446
D2_3_10,20.37628791,0.803257211,452.3472813,8747.44104,3223.667471,33181.37566,3.728743332,649.3963469,32.10865412,28.01729627,424.1988609,21882.12963,8.350743517,21.26784046,18.17719599,29.30507636,5.056006786,1.875248839,10.05021811,20.38503186,60.62092359,8.72104961,2.583151379,1.411436207,0.366766084,0.145627771,7.042038983,0.744861025,2.962680537,89.2140845,19.09378006,38.65372897,4.397238045,16.53697956,3.161910321,0.581906766,3.061133362,0.372135598,1.806222277,0.32372822,0.848238406,0.669281152,0.07303326,12.7311704,5.558211084
D2_3_11,20.87684953,0.781447979,577.3942903,9073.89463,3286.408915,34853.95865,3.845850492,660.38483,32.90984999,29.54908168,435.1490135,22513.80612,8.550139904,22.15435553,18.71466547,29.75754412,5.218013677,1.903024175,10.0843515,20.42571866,62.96131064,9.088903338,1.669700754,1.317397741,0.409050612,0.130407432,7.486250539,0.651268057,2.911110209,89.70531076,19.97849672,40.86766198,4.612858643,17.30578059,3.374266888,0.60923511,3.227996182,0.387301275,1.90674084,0.332435163,0.877887991,0.695903273,0.049873982,12.50696788,5.264383404
D2_3_12,21.43898961,0.762245,715.5237075,9266.838631,3460.284572,35137.65006,3.906513034,683.4774074,33.45788903,29.34006,441.0142306,22683.13419,8.677485468,22.00059287,18.92541278,30.9488173,5.27958601,1.878182696,10.20875019,20.99347056,64.07306265,9.320181568,2.73182021,1.445354458,0.389953444,0.130958277,7.367152516,0.65010853,2.912884944,93.60477728,19.23735846,39.03292478,4.489380454,16.79038403,3.254077638,0.600366619,3.181476803,0.389208285,1.9127583,0.3336708,0.89893257,0.713796574,0.078905568,12.59820273,5.646161329
