SampleN,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,SumTS
E5_1_11,0.468373001,5261.899902,3688.399902,881.0,0.422277987,0.200000003,27.10000038,41.95000076,-15.97999954,1.23493703
E5_1_12,0.468373001,5261.899902,3688.399902,881.0,0.422277987,0.200000003,27.10000038,41.95000076,-15.97999954,9.07289648
E5_1_13,0.468373001,5261.899902,3688.399902,881.0,0.422277987,0.200000003,27.10000038,41.95000076,-15.97999954,7.2401311
E5_1_14,0.468373001,5261.899902,3688.399902,881.0,0.422277987,0.200000003,27.10000038,41.95000076,-15.97999954,4.04144274
E5_1_15,0.468373001,5261.899902,3688.399902,881.0,0.422277987,0.200000003,27.10000038,41.95000076,-15.97999954,8.14679163
E5_1_16,0.468373001,5261.899902,3688.399902,881.0,0.422277987,0.200000003,27.10000038,41.95000076,-15.97999954,5.42978468
E6_1_5,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,2.27213762
E6_1_6,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,2.54840314
E6_1_7,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,4.32821903
E6_1_8,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,1.19641036
E6_1_9,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,3.92951746
E6_1_10,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,6.02009035
E6_1_11,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,3.35163018
E6_1_12,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,4.18089096
E6_1_13,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,2.5704992
E6_1_14,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,3.26890852
E6_1_15,0.353471994,4747.299805,3180.399902,798.9000244,0.513616979,0.400000006,24.60000038,40.31000137,-16.54000092,3.91415984
E6_2_5,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,19.0540675
E6_2_6,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,14.4963765
E6_2_7,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,5.40881632
E6_2_8,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,17.4383453
E6_2_9,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,8.96830379
E6_2_10,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,5.1858526
E6_2_11,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,16.4319692
E6_2_12,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,8.67977539
E6_2_13,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,13.9920023
E6_2_14,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,17.3927396
E6_2_15,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,15.3950345
E6_2_16,0.343523026,4517.5,3001.600098,779.7000122,0.521521986,-0.200000003,24.0,39.47999954,-17.22999954,1.5181785
E7_1_5,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,5.72107581
E7_1_6,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,5.43271814
E7_1_7,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,11.2438111
E7_1_8,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,14.1728544
E7_1_9,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,6.73847658
E7_1_10,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,8.81256465
E7_1_11,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,6.87017432
E7_1_12,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,4.56409357
E7_1_13,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,8.08756718
E7_1_14,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,2.29500721
E7_1_15,0.281037986,3916.800049,2540.800049,721.2000122,0.571153998,-2.0,22.10000038,37.04999924,-19.40999985,16.4390904
E8_1_5,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,2.96926041
E8_1_6,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,1.51328592
E8_1_7,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,10.9567105
E8_1_8,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,4.66316004
E8_1_9,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,1.58708779
E8_1_10,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,2.45889122
E8_1_11,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,7.06227158
E8_1_12,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,2.96737829
E8_1_13,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,3.12595191
E8_1_14,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,3.96478647
E8_1_15,0.33582902,5039.100098,3400.199951,818.4000244,0.527684987,1.200000048,25.39999962,41.40000153,-15.15999985,3.55238622
F1_1_6,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,5.58425242
F1_1_7,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,0.37251712
F1_1_8,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,2.919461
F1_1_9,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,10.4654534
F1_1_10,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,6.8343158
F1_1_11,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,2.67242294
F1_1_12,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,3.94672949
F1_1_13,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,2.31724857
F1_1_14,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,4.58188453
F1_1_15,0.358521998,5976.700195,4151.700195,821.4000244,0.503602028,5.599999905,25.70000076,37.65999985,-4.809999943,3.55414971
F1_2_5,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,5.46914739
F1_2_6,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,2.91730113
F1_2_7,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,6.51534097
F1_2_8,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,4.61811753
F1_2_9,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,5.35252904
F1_2_10,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,4.52771354
F1_2_11,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,3.44456462
F1_2_12,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,8.89802932
F1_2_13,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,5.69708347
F1_2_14,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,4.25619949
F1_2_15,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229,4.47511946
F1_3_5,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,3.49588824
F1_3_6,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,0.77031341
F1_3_8,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,5.16608004
F1_3_9,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,2.52852792
F1_3_10,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,3.58456848
F1_3_11,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,1.27443951
F1_3_12,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,3.52095429
F1_3_13,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,1.10890514
F1_3_15,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0,4.31210979
F1_4_5,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,0.03287184
F1_4_6,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,1.12070081
F1_4_7,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,0.0778711
F1_4_8,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,0.96500381
F1_4_9,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,1.15279307
F1_4_10,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,0.75182725
F1_4_11,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,2.0575597
F1_4_12,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,1.94481763
F1_4_13,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,0.06863557
F1_4_14,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,0.10296875
F1_4_15,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809,3.77758759
F1_5_5,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,1.21353812
F1_5_6,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,3.55637864
F1_5_7,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,3.22682961
F1_5_8,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,4.34331092
F1_5_9,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,4.14791374
F1_5_10,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,1.60019752
F1_5_11,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,2.5223805
F1_5_12,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,4.05911244
F1_5_13,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,1.60911948
F1_5_14,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,2.80896524
F1_5_15,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,4.53753096
F2_1_1,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.15822226
F2_1_2,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.31699041
F2_1_3,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.58068853
F2_1_4,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.21502361
F2_1_5,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.04061422
F2_1_6,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.38413235
F2_1_7,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.26157138
F2_1_9,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.06534349
F2_1_10,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.96941772
F2_1_11,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.62665565
F2_1_12,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.97909089
F2_1_13,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.79429077
F2_1_14,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,0.53259075
F2_1_15,0.283784986,5717.399902,3892.5,822.0,0.56832099,4.900000095,25.29999924,38.74000168,-5.8699998860000004,1.11614516
F2_2_1,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.24418115
F2_2_2,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.41063438
F2_2_3,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.91336053
F2_2_4,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.68842933
F2_2_5,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.31659446
F2_2_6,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.34725309
F2_2_7,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.24002017
F2_2_8,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.26030367
F2_2_9,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.28407186
F2_2_10,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.17065082
F2_2_11,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.27594621
F2_2_12,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.76254405
F2_2_13,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,1.38188463
F2_2_14,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.22675427
F2_2_15,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.22300009
F2_2,0.315670013,5799.5,3974.5,818.5,0.539232016,5.0,25.5,38.84999847,-5.739999771,0.38701702
F3_1_1,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,2.79903081
F3_1_3,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,2.83157092
F3_1_4,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,1.83802981
F3_1_5,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,3.08526052
F3_1_6,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,3.13560921
F3_1_7,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,1.30642734
F3_1_8,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,2.76826235
F3_1_9,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,1.93863401
F3_1_10,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,2.03827289
F3_1_11,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,2.37441388
F3_1_12,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,3.06643302
F3_1_13,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,3.58628838
F3_1_14,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,2.12582359
F3_1_15,0.27036798,5702.5,3877.699951,818.5999756,0.578947008,4.800000191,25.20000076,38.86000061,-5.929999828,3.09878616
F3_2_1,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.32694968
F3_2_2,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.77883597
F3_2_3,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,1.32611427
F3_2_4,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.68683292
F3_2_5,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.82421603
F3_2_6,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.39913993
F3_2_7,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.72582831
F3_2_8,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,1.19959218
F3_2_9,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.19181638
F3_2_11,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.42642752
F3_2_12,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.79715535
F3_2_14,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.56533891
F3_2_15,0.25424403,5657.799805,3834.399902,805.7999878,0.59059298,4.599999905,25.20000076,38.93999863,-6.25,0.08896571
F4_1_5,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.34620929
F4_1_6,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.15578807
F4_1_7,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,0.15492265
F4_1_8,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.24257502
F4_1_9,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.23118989
F4_1_10,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.24302666
F4_1_11,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.15685076
F4_1_12,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,3.80345308
F4_1_13,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,0.95282115
F4_1_14,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,1.10200971
F4_1_15,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,0.57206052
F4_2_1,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,1.93645899
F4_2_5,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,1.22373487
F4_2_6,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,0.92634659
F4_2_7,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,0.7998467
F4_2_8,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,0.83589292
F4_2_9,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,2.6395929
F4_2_10,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,1.05706905
F4_2_11,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,0.89443681
F4_2_12,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,1.02997322
F4_2_13,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,1.1408148
F4_2_14,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,0.64833324
F4_2_15,0.139900029,5472.799805,3652.899902,809.2999878,0.682802022,4.400000095,24.70000076,38.45999908,-6.25,0.80313876
F5_1_1,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,3.2548662
F5_1_2,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,3.9336417
F5_1_3,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,3.99739359
F5_1_4,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,2.68835069
F5_1_5,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,1.77071839
F5_1_7,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,1.70532101
F5_1_8,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,2.43857391
F5_1_9,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,3.783397
F5_1_10,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,5.12343352
F5_1_11,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,6.29487138
F5_1_12,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,2.22585837
F5_1_13,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,4.6313798
F5_1_14,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,1.75665674
F5_1_15,0.072333992,5837.799805,4012.800049,853.4000244,0.736482024,5.199999809,25.89999962,39.34000015,-5.070000172,4.65193397
F5_2_1,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.36996597
F5_2_2,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.52726623
F5_2_3,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.37714565
F5_2_5,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.48435879
F5_2_6,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.34088368
F5_2_7,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,3.50396672
F5_2_8,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.99401213
F5_2_9,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,3.29688957
F5_2_10,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.92668551
F5_2_11,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,0.54937416
F5_2_12,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,0.81659843
F5_2_13,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,1.23965206
F5_2_14,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,0.77244784
F5_2_15,0.031697989,5628.899902,3805.0,835.7999878,0.775249004,4.699999809,25.29999924,38.61999893,-5.96999979,2.57503698
